metric_name,metric_value,scenario,n,salary,i
savings,296882.3037770269,iis,20,100000,3
roi,1.1685988779080454,iis,20,100000,3
irr,0.06951823910405475,iis,20,100000,3
twr,0.07903697985284763,iis,20,100000,3
pension,1321.838590624257,iis,20,100000,3
kz,0.1586206308749108,iis,20,100000,3
savings,290703.63644109375,iis,20,100000,4
roi,1.123466342619802,iis,20,100000,4
irr,0.06772740991820281,iis,20,100000,4
twr,0.07096598554510103,iis,20,100000,4
pension,1294.3286958970862,iis,20,100000,4
kz,0.15531944350765028,iis,20,100000,4
savings,425262.952456344,iis,20,100000,5
roi,2.1063648785389573,iis,20,100000,5
irr,0.09953812403512052,iis,20,100000,5
twr,0.1086387441147425,iis,20,100000,5
pension,1893.4405135234683,iis,20,100000,5
kz,0.22721286162281612,iis,20,100000,5
savings,469617.006833134,iis,20,100000,6
roi,2.4303523689635123,iis,20,100000,6
irr,0.10766049038308445,iis,20,100000,6
twr,0.09711883292904377,iis,20,100000,6
pension,2090.9224785311267,iis,20,100000,6
kz,0.2509106974237351,iis,20,100000,6
savings,228674.39422271497,iis,20,100000,7
roi,0.6703691274577588,iis,20,100000,7
irr,0.0469662378884379,iis,20,100000,7
twr,0.06026834599115727,iis,20,100000,7
pension,1018.1497351833718,iis,20,100000,7
kz,0.12217796822200458,iis,20,100000,7
savings,481970.90359944786,iis,20,100000,8
roi,2.5205923271030892,iis,20,100000,8
irr,0.10977640037172964,iis,20,100000,8
twr,0.10852573832354806,iis,20,100000,8
pension,2145.9269610568563,iis,20,100000,8
kz,0.2575112353268227,iis,20,100000,8
savings,236629.43209248994,iis,20,100000,9
roi,0.7284772934839379,iis,20,100000,9
irr,0.04996352375521895,iis,20,100000,9
twr,0.0626124161314292,iis,20,100000,9
pension,1053.5687410061084,iis,20,100000,9
kz,0.12642824892073298,iis,20,100000,9
savings,645459.7775173136,iis,20,200000,0
roi,1.3574044856343115,iis,20,200000,0
irr,0.0765861393252778,iis,20,200000,0
twr,0.07381816325132728,iis,20,200000,0
pension,2873.84472487428,iis,20,200000,0
kz,0.17243068349245674,iis,20,200000,0
savings,801241.224274521,iis,20,200000,1
roi,1.9263630701282812,iis,20,200000,1
irr,0.09462005166851761,iis,20,200000,1
twr,0.09442391306522735,iis,20,200000,1
pension,3567.445944641185,iis,20,200000,1
kz,0.21404675667847106,iis,20,200000,1
savings,458151.9744906759,iis,20,200000,2
roi,0.6733025935726337,iis,20,200000,2
irr,0.04712037304845773,iis,20,200000,2
twr,0.05636344853197306,iis,20,200000,2
pension,2039.8755754311076,iis,20,200000,2
kz,0.12239253452586642,iis,20,200000,2
savings,593764.6075540538,iis,20,200000,3
roi,1.1685988779080454,iis,20,200000,3
irr,0.06951823910405475,iis,20,200000,3
twr,0.07903697985284763,iis,20,200000,3
pension,2643.677181248514,iis,20,200000,3
kz,0.1586206308749108,iis,20,200000,3
savings,581407.2728821875,iis,20,200000,4
roi,1.123466342619802,iis,20,200000,4
irr,0.06772740991820281,iis,20,200000,4
twr,0.07096598554510103,iis,20,200000,4
pension,2588.6573917941723,iis,20,200000,4
kz,0.15531944350765028,iis,20,200000,4
savings,850525.904912688,iis,20,200000,5
roi,2.1063648785389573,iis,20,200000,5
irr,0.09953812403512052,iis,20,200000,5
twr,0.1086387441147425,iis,20,200000,5
pension,3786.8810270469367,iis,20,200000,5
kz,0.22721286162281612,iis,20,200000,5
savings,939234.013666268,iis,20,200000,6
roi,2.4303523689635123,iis,20,200000,6
irr,0.10766049038308445,iis,20,200000,6
twr,0.09711883292904377,iis,20,200000,6
pension,4181.844957062253,iis,20,200000,6
kz,0.2509106974237351,iis,20,200000,6
savings,457348.78844542993,iis,20,200000,7
roi,0.6703691274577588,iis,20,200000,7
irr,0.0469662378884379,iis,20,200000,7
twr,0.06026834599115727,iis,20,200000,7
pension,2036.2994703667437,iis,20,200000,7
kz,0.12217796822200458,iis,20,200000,7
savings,963941.8071988957,iis,20,200000,8
roi,2.5205923271030892,iis,20,200000,8
irr,0.10977640037172964,iis,20,200000,8
twr,0.10852573832354806,iis,20,200000,8
pension,4291.8539221137125,iis,20,200000,8
kz,0.2575112353268227,iis,20,200000,8
savings,473258.8641849799,iis,20,200000,9
roi,0.7284772934839379,iis,20,200000,9
irr,0.04996352375521895,iis,20,200000,9
twr,0.0626124161314292,iis,20,200000,9
pension,2107.137482012217,iis,20,200000,9
kz,0.12642824892073298,iis,20,200000,9
savings,144256.0654188029,iis,20,50000,0
roi,1.107458326876895,iis,20,50000,0
irr,0.06708202475294889,iis,20,50000,0
twr,0.0750134921280543,iis,20,50000,0
pension,642.2856188336623,iis,20,50000,0
kz,0.1541485485200789,iis,20,50000,0
savings,163816.65570479934,iis,20,50000,1
roi,1.3932219012345615,iis,20,50000,1
irr,0.07785621942346221,iis,20,50000,1
twr,0.07724975078782026,iis,20,50000,1
pension,729.3771792482539,iis,20,50000,1
kz,0.17505052301958088,iis,20,50000,1
savings,158492.73810049336,iis,20,50000,2
roi,1.315443996685262,iis,20,50000,2
irr,0.07507086105871608,iis,20,50000,2
twr,0.06799293394227846,iis,20,50000,2
pension,705.6729717116508,iis,20,50000,2
kz,0.16936151321079615,iis,20,50000,2
savings,122261.38666854515,iis,20,50000,3
roi,0.7861347919209,iis,20,50000,3
irr,0.05282665150381227,iis,20,50000,3
twr,0.05955096258763759,iis,20,50000,3
pension,544.3565244060283,iis,20,50000,3
kz,0.13064556585744674,iis,20,50000,3
savings,116188.95670658279,iis,20,50000,4
roi,0.6974217589502513,iis,20,50000,4
irr,0.048376144956791656,iis,20,50000,4
twr,0.07200680905513979,iis,20,50000,4
pension,517.3196408987737,iis,20,50000,4
kz,0.12415671381570566,iis,20,50000,4
savings,106670.14125519712,iis,20,50000,5
roi,0.5583599674977553,iis,20,50000,5
irr,0.040838248761908336,iis,20,50000,5
twr,0.052583020487929844,iis,20,50000,5
pension,474.93807271301216,iis,20,50000,5
kz,0.11398513745112289,iis,20,50000,5
savings,117731.91894975716,iis,20,50000,6
roi,0.7199631239735804,iis,20,50000,6
irr,0.04953157018737464,iis,20,50000,6
twr,0.06404244701529316,iis,20,50000,6
pension,524.189525061475,iis,20,50000,6
kz,0.12580548601475397,iis,20,50000,6
savings,231883.62133380212,iis,20,50000,7
roi,2.387622331356009,iis,20,50000,7
irr,0.10663764234268491,iis,20,50000,7
twr,0.11098485777808098,iis,20,50000,7
pension,1032.438496040936,iis,20,50000,7
kz,0.24778523904982455,iis,20,50000,7
savings,97912.95722893397,iis,20,50000,8
roi,0.4304249628755091,iis,20,50000,8
irr,0.03318880876968322,iis,20,50000,8
twr,0.029382882212665162,iis,20,50000,8
pension,435.9475918259912,iis,20,50000,8
kz,0.10462742203823786,iis,20,50000,8
savings,164721.17243346403,iis,20,50000,9
roi,1.4064361207274452,iis,20,50000,9
irr,0.07831951103530832,iis,20,50000,9
twr,0.090232913334652,iis,20,50000,9
pension,733.4044489864737,iis,20,50000,9
kz,0.17601706775675363,iis,20,50000,9
savings,288512.1308376058,iis,20,100000,0
roi,1.107458326876895,iis,20,100000,0
irr,0.06708202475294889,iis,20,100000,0
twr,0.0750134921280543,iis,20,100000,0
pension,1284.5712376673246,iis,20,100000,0
kz,0.1541485485200789,iis,20,100000,0
savings,327633.3114095987,iis,20,100000,1
roi,1.3932219012345615,iis,20,100000,1
irr,0.07785621942346221,iis,20,100000,1
twr,0.07724975078782026,iis,20,100000,1
pension,1458.7543584965078,iis,20,100000,1
kz,0.17505052301958088,iis,20,100000,1
savings,316985.4762009867,iis,20,100000,2
roi,1.315443996685262,iis,20,100000,2
irr,0.07507086105871608,iis,20,100000,2
twr,0.06799293394227846,iis,20,100000,2
pension,1411.3459434233016,iis,20,100000,2
kz,0.16936151321079615,iis,20,100000,2
savings,244522.7733370903,iis,20,100000,3
roi,0.7861347919209,iis,20,100000,3
irr,0.05282665150381227,iis,20,100000,3
twr,0.05955096258763759,iis,20,100000,3
pension,1088.7130488120565,iis,20,100000,3
kz,0.13064556585744674,iis,20,100000,3
savings,232377.91341316557,iis,20,100000,4
roi,0.6974217589502513,iis,20,100000,4
irr,0.048376144956791656,iis,20,100000,4
twr,0.07200680905513979,iis,20,100000,4
pension,1034.6392817975475,iis,20,100000,4
kz,0.12415671381570566,iis,20,100000,4
savings,213340.28251039423,iis,20,100000,5
roi,0.5583599674977553,iis,20,100000,5
irr,0.040838248761908336,iis,20,100000,5
twr,0.052583020487929844,iis,20,100000,5
pension,949.8761454260243,iis,20,100000,5
kz,0.11398513745112289,iis,20,100000,5
savings,235463.83789951433,iis,20,100000,6
roi,0.7199631239735804,iis,20,100000,6
irr,0.04953157018737464,iis,20,100000,6
twr,0.06404244701529316,iis,20,100000,6
pension,1048.37905012295,iis,20,100000,6
kz,0.12580548601475397,iis,20,100000,6
savings,463767.24266760424,iis,20,100000,7
roi,2.387622331356009,iis,20,100000,7
irr,0.10663764234268491,iis,20,100000,7
twr,0.11098485777808098,iis,20,100000,7
pension,2064.876992081872,iis,20,100000,7
kz,0.24778523904982455,iis,20,100000,7
savings,195825.91445786794,iis,20,100000,8
roi,0.4304249628755091,iis,20,100000,8
irr,0.03318880876968322,iis,20,100000,8
twr,0.029382882212665162,iis,20,100000,8
pension,871.8951836519824,iis,20,100000,8
kz,0.10462742203823786,iis,20,100000,8
savings,329442.34486692806,iis,20,100000,9
roi,1.4064361207274452,iis,20,100000,9
irr,0.07831951103530832,iis,20,100000,9
twr,0.090232913334652,iis,20,100000,9
pension,1466.8088979729473,iis,20,100000,9
kz,0.17601706775675363,iis,20,100000,9
savings,577024.2616752116,iis,20,200000,0
roi,1.107458326876895,iis,20,200000,0
irr,0.06708202475294889,iis,20,200000,0
twr,0.0750134921280543,iis,20,200000,0
pension,2569.142475334649,iis,20,200000,0
kz,0.1541485485200789,iis,20,200000,0
savings,655266.6228191974,iis,20,200000,1
roi,1.3932219012345615,iis,20,200000,1
irr,0.07785621942346221,iis,20,200000,1
twr,0.07724975078782026,iis,20,200000,1
pension,2917.5087169930157,iis,20,200000,1
kz,0.17505052301958088,iis,20,200000,1
savings,633970.9524019734,iis,20,200000,2
roi,1.315443996685262,iis,20,200000,2
irr,0.07507086105871608,iis,20,200000,2
twr,0.06799293394227846,iis,20,200000,2
pension,2822.691886846603,iis,20,200000,2
kz,0.16936151321079615,iis,20,200000,2
savings,489045.5466741806,iis,20,200000,3
roi,0.7861347919209,iis,20,200000,3
irr,0.05282665150381227,iis,20,200000,3
twr,0.05955096258763759,iis,20,200000,3
pension,2177.426097624113,iis,20,200000,3
kz,0.13064556585744674,iis,20,200000,3
savings,464755.82682633115,iis,20,200000,4
roi,0.6974217589502513,iis,20,200000,4
irr,0.048376144956791656,iis,20,200000,4
twr,0.07200680905513979,iis,20,200000,4
pension,2069.278563595095,iis,20,200000,4
kz,0.12415671381570566,iis,20,200000,4
savings,426680.56502078846,iis,20,200000,5
roi,0.5583599674977553,iis,20,200000,5
irr,0.040838248761908336,iis,20,200000,5
twr,0.052583020487929844,iis,20,200000,5
pension,1899.7522908520486,iis,20,200000,5
kz,0.11398513745112289,iis,20,200000,5
savings,470927.67579902866,iis,20,200000,6
roi,0.7199631239735804,iis,20,200000,6
irr,0.04953157018737464,iis,20,200000,6
twr,0.06404244701529316,iis,20,200000,6
pension,2096.7581002459,iis,20,200000,6
kz,0.12580548601475397,iis,20,200000,6
savings,927534.4853352085,iis,20,200000,7
roi,2.387622331356009,iis,20,200000,7
irr,0.10663764234268491,iis,20,200000,7
twr,0.11098485777808098,iis,20,200000,7
pension,4129.753984163744,iis,20,200000,7
kz,0.24778523904982455,iis,20,200000,7
savings,391651.8289157359,iis,20,200000,8
roi,0.4304249628755091,iis,20,200000,8
irr,0.03318880876968322,iis,20,200000,8
twr,0.029382882212665162,iis,20,200000,8
pension,1743.7903673039648,iis,20,200000,8
kz,0.10462742203823786,iis,20,200000,8
savings,658884.6897338561,iis,20,200000,9
roi,1.4064361207274452,iis,20,200000,9
irr,0.07831951103530832,iis,20,200000,9
twr,0.090232913334652,iis,20,200000,9
pension,2933.6177959458946,iis,20,200000,9
kz,0.17601706775675363,iis,20,200000,9
savings,157275.62749544595,iis,20,50000,0
roi,1.29766304673428,iis,20,50000,0
irr,0.07441957913019381,iis,20,50000,0
twr,0.06942095349607147,iis,20,50000,0
pension,700.2539091863949,iis,20,50000,0
kz,0.16806093820473472,iis,20,50000,0
savings,74756.1964472504,iis,20,50000,1
roi,0.0921243985895355,iis,20,50000,1
irr,0.008374878576003164,iis,20,50000,1
twr,0.010874824685263684,iis,20,50000,1
pension,332.8444440611688,iis,20,50000,1
kz,0.07988266657468049,iis,20,50000,1
savings,128639.27574778137,iis,20,50000,2
roi,0.8793103225920812,iis,20,50000,2
irr,0.057239581128996964,iis,20,50000,2
twr,0.04510139016057724,iis,20,50000,2
pension,572.7534339031574,iis,20,50000,2
kz,0.13746082413675775,iis,20,50000,2
savings,105720.4904157044,iis,20,50000,3
roi,0.5444863770632438,iis,20,50000,3
irr,0.04004428731708387,iis,20,50000,3
twr,0.04797777163400663,iis,20,50000,3
pension,470.7098478869108,iis,20,50000,3
kz,0.11297036349285855,iis,20,50000,3
savings,200380.04529785473,iis,20,50000,4
roi,1.927381900906123,iis,20,50000,4
irr,0.09464880232164741,iis,20,50000,4
twr,0.08764649649487088,iis,20,50000,4
pension,892.1719930625148,iis,20,50000,4
kz,0.2141212783350035,iis,20,50000,4
savings,103340.0945288163,iis,20,50000,5
roi,0.5097108193179128,iis,20,50000,5
irr,0.038017622471624435,iis,20,50000,5
twr,0.041805580834377354,iis,20,50000,5
pension,460.1113746730438,iis,20,50000,5
kz,0.11042672992153049,iis,20,50000,5
savings,118065.28862224559,iis,20,50000,6
roi,0.7248333711286951,iis,20,50000,6
irr,0.049778951023012,iis,20,50000,6
twr,0.02866474880134584,iis,20,50000,6
pension,525.6738199905858,iis,20,50000,6
kz,0.12616171679774055,iis,20,50000,6
savings,147305.74686680638,iis,20,50000,7
roi,1.1520115769829329,iis,20,50000,7
irr,0.06886492433001234,iis,20,50000,7
twr,0.036174289776615964,iis,20,50000,7
pension,655.8640186769534,iis,20,50000,7
kz,0.15740736448246875,iis,20,50000,7
savings,132580.77676618536,iis,20,50000,8
roi,0.9368922975164197,iis,20,50000,8
irr,0.05984528918553278,iis,20,50000,8
twr,0.08606752227892067,iis,20,50000,8
pension,590.3025706648561,iis,20,50000,8
kz,0.14167261695956543,iis,20,50000,8
savings,83035.43743943665,iis,20,50000,9
roi,0.21307706230282958,iis,20,50000,9
irr,0.018173383101958374,iis,20,50000,9
twr,0.06986460909813252,iis,20,50000,9
pension,369.70693167097056,iis,20,50000,9
kz,0.0887296636010329,iis,20,50000,9
savings,314551.2549908919,iis,20,100000,0
roi,1.29766304673428,iis,20,100000,0
irr,0.07441957913019381,iis,20,100000,0
twr,0.06942095349607147,iis,20,100000,0
pension,1400.5078183727899,iis,20,100000,0
kz,0.16806093820473472,iis,20,100000,0
savings,149512.3928945008,iis,20,100000,1
roi,0.0921243985895355,iis,20,100000,1
irr,0.008374878576003164,iis,20,100000,1
twr,0.010874824685263684,iis,20,100000,1
pension,665.6888881223376,iis,20,100000,1
kz,0.07988266657468049,iis,20,100000,1
savings,257278.55149556274,iis,20,100000,2
roi,0.8793103225920812,iis,20,100000,2
irr,0.057239581128996964,iis,20,100000,2
twr,0.04510139016057724,iis,20,100000,2
pension,1145.5068678063149,iis,20,100000,2
kz,0.13746082413675775,iis,20,100000,2
savings,211440.9808314088,iis,20,100000,3
roi,0.5444863770632438,iis,20,100000,3
irr,0.04004428731708387,iis,20,100000,3
twr,0.04797777163400663,iis,20,100000,3
pension,941.4196957738216,iis,20,100000,3
kz,0.11297036349285855,iis,20,100000,3
savings,400760.09059570945,iis,20,100000,4
roi,1.927381900906123,iis,20,100000,4
irr,0.09464880232164741,iis,20,100000,4
twr,0.08764649649487088,iis,20,100000,4
pension,1784.3439861250297,iis,20,100000,4
kz,0.2141212783350035,iis,20,100000,4
savings,206680.1890576326,iis,20,100000,5
roi,0.5097108193179128,iis,20,100000,5
irr,0.038017622471624435,iis,20,100000,5
twr,0.041805580834377354,iis,20,100000,5
pension,920.2227493460877,iis,20,100000,5
kz,0.11042672992153049,iis,20,100000,5
savings,236130.57724449117,iis,20,100000,6
roi,0.7248333711286951,iis,20,100000,6
irr,0.049778951023012,iis,20,100000,6
twr,0.02866474880134584,iis,20,100000,6
pension,1051.3476399811716,iis,20,100000,6
kz,0.12616171679774055,iis,20,100000,6
savings,294611.49373361276,iis,20,100000,7
roi,1.1520115769829329,iis,20,100000,7
irr,0.06886492433001234,iis,20,100000,7
twr,0.036174289776615964,iis,20,100000,7
pension,1311.7280373539068,iis,20,100000,7
kz,0.15740736448246875,iis,20,100000,7
savings,265161.5535323707,iis,20,100000,8
roi,0.9368922975164197,iis,20,100000,8
irr,0.05984528918553278,iis,20,100000,8
twr,0.08606752227892067,iis,20,100000,8
pension,1180.6051413297123,iis,20,100000,8
kz,0.14167261695956543,iis,20,100000,8
savings,166070.8748788733,iis,20,100000,9
roi,0.21307706230282958,iis,20,100000,9
irr,0.018173383101958374,iis,20,100000,9
twr,0.06986460909813252,iis,20,100000,9
pension,739.4138633419411,iis,20,100000,9
kz,0.0887296636010329,iis,20,100000,9
savings,629102.5099817838,iis,20,200000,0
roi,1.29766304673428,iis,20,200000,0
irr,0.07441957913019381,iis,20,200000,0
twr,0.06942095349607147,iis,20,200000,0
pension,2801.0156367455797,iis,20,200000,0
kz,0.16806093820473472,iis,20,200000,0
savings,299024.7857890016,iis,20,200000,1
roi,0.0921243985895355,iis,20,200000,1
irr,0.008374878576003164,iis,20,200000,1
twr,0.010874824685263684,iis,20,200000,1
pension,1331.3777762446753,iis,20,200000,1
kz,0.07988266657468049,iis,20,200000,1
savings,514557.1029911255,iis,20,200000,2
roi,0.8793103225920812,iis,20,200000,2
irr,0.057239581128996964,iis,20,200000,2
twr,0.04510139016057724,iis,20,200000,2
pension,2291.0137356126297,iis,20,200000,2
kz,0.13746082413675775,iis,20,200000,2
savings,422881.9616628176,iis,20,200000,3
roi,0.5444863770632438,iis,20,200000,3
irr,0.04004428731708387,iis,20,200000,3
twr,0.04797777163400663,iis,20,200000,3
pension,1882.8393915476431,iis,20,200000,3
kz,0.11297036349285855,iis,20,200000,3
savings,801520.1811914189,iis,20,200000,4
roi,1.927381900906123,iis,20,200000,4
irr,0.09464880232164741,iis,20,200000,4
twr,0.08764649649487088,iis,20,200000,4
pension,3568.6879722500594,iis,20,200000,4
kz,0.2141212783350035,iis,20,200000,4
savings,413360.3781152652,iis,20,200000,5
roi,0.5097108193179128,iis,20,200000,5
irr,0.038017622471624435,iis,20,200000,5
twr,0.041805580834377354,iis,20,200000,5
pension,1840.4454986921753,iis,20,200000,5
kz,0.11042672992153049,iis,20,200000,5
savings,472261.15448898234,iis,20,200000,6
roi,0.7248333711286951,iis,20,200000,6
irr,0.049778951023012,iis,20,200000,6
twr,0.02866474880134584,iis,20,200000,6
pension,2102.695279962343,iis,20,200000,6
kz,0.12616171679774055,iis,20,200000,6
savings,589222.9874672255,iis,20,200000,7
roi,1.1520115769829329,iis,20,200000,7
irr,0.06886492433001234,iis,20,200000,7
twr,0.036174289776615964,iis,20,200000,7
pension,2623.4560747078135,iis,20,200000,7
kz,0.15740736448246875,iis,20,200000,7
savings,530323.1070647414,iis,20,200000,8
roi,0.9368922975164197,iis,20,200000,8
irr,0.05984528918553278,iis,20,200000,8
twr,0.08606752227892067,iis,20,200000,8
pension,2361.2102826594246,iis,20,200000,8
kz,0.14167261695956543,iis,20,200000,8
savings,332141.7497577466,iis,20,200000,9
roi,0.21307706230282958,iis,20,200000,9
irr,0.018173383101958374,iis,20,200000,9
twr,0.06986460909813252,iis,20,200000,9
pension,1478.8277266838822,iis,20,200000,9
kz,0.0887296636010329,iis,20,200000,9
